Timestamp_IST,Energy Consumption (kWh),Timestamp_UTC
2023-02-15 05:00:00+05:30,9.938256579094599,2023-02-14 23:00:00
2023-02-15 06:00:00+05:30,16.75197410665402,2023-02-15 00:00:00
2023-02-15 07:00:00+05:30,15.359221115077146,2023-02-15 01:00:00
2023-02-15 08:00:00+05:30,28.11649447641541,2023-02-15 02:00:00
2023-02-15 09:00:00+05:30,17.109460329625666,2023-02-15 03:00:00
2023-02-15 10:00:00+05:30,21.98603311930375,2023-02-15 04:00:00
2023-02-15 11:00:00+05:30,28.650747029339136,2023-02-15 05:00:00
2023-02-15 12:00:00+05:30,28.825982759818775,2023-02-15 06:00:00
2023-02-15 13:00:00+05:30,15.836858972284862,2023-02-15 07:00:00
2023-02-15 14:00:00+05:30,23.09845595465358,2023-02-15 08:00:00
2023-02-15 15:00:00+05:30,23.800746019618245,2023-02-15 09:00:00
2023-02-15 16:00:00+05:30,30.803344711249498,2023-02-15 10:00:00
2023-02-15 17:00:00+05:30,15.998839263162774,2023-02-15 11:00:00
2023-02-15 18:00:00+05:30,20.163858196014747,2023-02-15 12:00:00
2023-02-15 19:00:00+05:30,30.77556991041067,2023-02-15 13:00:00
2023-02-15 20:00:00+05:30,16.211925429905317,2023-02-15 14:00:00
2023-02-15 21:00:00+05:30,18.255746161679816,2023-02-15 15:00:00
2023-02-15 22:00:00+05:30,10.812976425841923,2023-02-15 16:00:00
2023-02-15 23:00:00+05:30,10.249439001682177,2023-02-15 17:00:00
2023-02-16 00:00:00+05:30,10.182719907755878,2023-02-15 18:00:00
2023-02-16 01:00:00+05:30,5.6763842359561325,2023-02-15 19:00:00
2023-02-16 02:00:00+05:30,6.773912844501277,2023-02-15 20:00:00
2023-02-16 03:00:00+05:30,13.125344711070461,2023-02-15 21:00:00
2023-02-16 04:00:00+05:30,10.472140493887903,2023-02-15 22:00:00
2023-02-16 05:00:00+05:30,7.3147075066992375,2023-02-15 23:00:00
2023-02-16 06:00:00+05:30,19.335737001322318,2023-02-16 00:00:00
2023-02-16 07:00:00+05:30,24.95376553932822,2023-02-16 01:00:00
2023-02-16 08:00:00+05:30,33.325459962843546,2023-02-16 02:00:00
2023-02-16 09:00:00+05:30,25.1981030044935,2023-02-16 03:00:00
2023-02-16 10:00:00+05:30,17.47156062270435,2023-02-16 04:00:00
2023-02-16 11:00:00+05:30,16.980988420387245,2023-02-16 05:00:00
2023-02-16 12:00:00+05:30,20.19217429778989,2023-02-16 06:00:00
2023-02-16 13:00:00+05:30,17.363207987004557,2023-02-16 07:00:00
2023-02-16 14:00:00+05:30,20.269750067387772,2023-02-16 08:00:00
2023-02-16 15:00:00+05:30,17.102211658768397,2023-02-16 09:00:00
2023-02-16 16:00:00+05:30,14.841091013655014,2023-02-16 10:00:00
2023-02-16 17:00:00+05:30,25.103119348896236,2023-02-16 11:00:00
2023-02-16 18:00:00+05:30,19.723335478943113,2023-02-16 12:00:00
2023-02-16 19:00:00+05:30,24.392187345259405,2023-02-16 13:00:00
2023-02-16 20:00:00+05:30,21.31621950065889,2023-02-16 14:00:00
2023-02-16 21:00:00+05:30,26.512750001276835,2023-02-16 15:00:00
2023-02-16 22:00:00+05:30,5.933172816830057,2023-02-16 16:00:00
2023-02-16 23:00:00+05:30,12.362111921284113,2023-02-16 17:00:00
2023-02-17 00:00:00+05:30,6.674903411901807,2023-02-16 18:00:00
2023-02-17 01:00:00+05:30,8.719019700009774,2023-02-16 19:00:00
2023-02-17 02:00:00+05:30,8.448967769462083,2023-02-16 20:00:00
2023-02-17 03:00:00+05:30,8.501978439849593,2023-02-16 21:00:00
2023-02-17 04:00:00+05:30,9.454983286612048,2023-02-16 22:00:00
2023-02-17 05:00:00+05:30,7.613202150198674,2023-02-16 23:00:00
2023-02-17 06:00:00+05:30,16.674912198373278,2023-02-17 00:00:00
2023-02-17 07:00:00+05:30,16.063225185652346,2023-02-17 01:00:00
2023-02-17 08:00:00+05:30,20.203020636756584,2023-02-17 02:00:00
2023-02-17 09:00:00+05:30,15.597325628343325,2023-02-17 03:00:00
2023-02-17 10:00:00+05:30,32.93662663833262,2023-02-17 04:00:00
2023-02-17 11:00:00+05:30,27.864651016614683,2023-02-17 05:00:00
2023-02-17 12:00:00+05:30,15.862302070016373,2023-02-17 06:00:00
2023-02-17 13:00:00+05:30,24.09085261795548,2023-02-17 07:00:00
2023-02-17 14:00:00+05:30,23.96581128962269,2023-02-17 08:00:00
2023-02-17 15:00:00+05:30,20.278840927868018,2023-02-17 09:00:00
2023-02-17 16:00:00+05:30,21.059770261665644,2023-02-17 10:00:00
2023-02-17 17:00:00+05:30,23.145899781580205,2023-02-17 11:00:00
2023-02-17 18:00:00+05:30,29.801082779382206,2023-02-17 12:00:00
2023-02-17 19:00:00+05:30,26.981468331844333,2023-02-17 13:00:00
2023-02-17 20:00:00+05:30,21.758153518133017,2023-02-17 14:00:00
2023-02-17 21:00:00+05:30,17.553073362870958,2023-02-17 15:00:00
2023-02-17 22:00:00+05:30,6.052304682490749,2023-02-17 16:00:00
2023-02-17 23:00:00+05:30,12.052168163532162,2023-02-17 17:00:00
2023-02-18 00:00:00+05:30,5.458876986521698,2023-02-17 18:00:00
2023-02-18 01:00:00+05:30,7.221186056916844,2023-02-17 19:00:00
2023-02-18 02:00:00+05:30,8.687444814182127,2023-02-17 20:00:00
2023-02-18 03:00:00+05:30,6.788774490837338,2023-02-17 21:00:00
2023-02-18 04:00:00+05:30,7.1651007924091905,2023-02-17 22:00:00
2023-02-18 05:00:00+05:30,8.265490857060612,2023-02-17 23:00:00
2023-02-18 06:00:00+05:30,19.895313106856577,2023-02-18 00:00:00
2023-02-18 07:00:00+05:30,21.581810026920635,2023-02-18 01:00:00
2023-02-18 08:00:00+05:30,26.459801946052313,2023-02-18 02:00:00
2023-02-18 09:00:00+05:30,17.277363285363723,2023-02-18 03:00:00
2023-02-18 10:00:00+05:30,22.77513109163621,2023-02-18 04:00:00
2023-02-18 11:00:00+05:30,23.411489153534166,2023-02-18 05:00:00
2023-02-18 12:00:00+05:30,18.732238949255358,2023-02-18 06:00:00
2023-02-18 13:00:00+05:30,29.462417732136934,2023-02-18 07:00:00
2023-02-18 14:00:00+05:30,26.851290355985608,2023-02-18 08:00:00
2023-02-18 15:00:00+05:30,23.196956618609413,2023-02-18 09:00:00
2023-02-18 16:00:00+05:30,21.300230310806263,2023-02-18 10:00:00
2023-02-18 17:00:00+05:30,30.044546012336042,2023-02-18 11:00:00
2023-02-18 18:00:00+05:30,14.91899335481495,2023-02-18 12:00:00
2023-02-18 19:00:00+05:30,22.312942845347916,2023-02-18 13:00:00
2023-02-18 20:00:00+05:30,28.48968834800812,2023-02-18 14:00:00
2023-02-18 21:00:00+05:30,17.016665140441905,2023-02-18 15:00:00
2023-02-18 22:00:00+05:30,10.83332521897742,2023-02-18 16:00:00
2023-02-18 23:00:00+05:30,8.158521285633888,2023-02-18 17:00:00
2023-02-19 00:00:00+05:30,6.410619619585173,2023-02-18 18:00:00
2023-02-19 01:00:00+05:30,9.842085321905564,2023-02-18 19:00:00
2023-02-19 02:00:00+05:30,7.9410721196553204,2023-02-18 20:00:00
2023-02-19 03:00:00+05:30,6.494843991160959,2023-02-18 21:00:00
2023-02-19 04:00:00+05:30,12.789336520218594,2023-02-18 22:00:00
2023-02-19 05:00:00+05:30,6.679176981610764,2023-02-18 23:00:00
2023-02-19 06:00:00+05:30,26.203392593197343,2023-02-19 00:00:00
2023-02-19 07:00:00+05:30,26.19418110229386,2023-02-19 01:00:00
2023-02-19 08:00:00+05:30,29.480945582532307,2023-02-19 02:00:00
2023-02-19 09:00:00+05:30,30.45247713079625,2023-02-19 03:00:00
2023-02-19 10:00:00+05:30,13.265495309700723,2023-02-19 04:00:00
2023-02-19 11:00:00+05:30,22.192616084307872,2023-02-19 05:00:00
2023-02-19 12:00:00+05:30,15.445860224875304,2023-02-19 06:00:00
2023-02-19 13:00:00+05:30,22.970525997397104,2023-02-19 07:00:00
2023-02-19 14:00:00+05:30,23.825515159815534,2023-02-19 08:00:00
2023-02-19 15:00:00+05:30,29.721904894037486,2023-02-19 09:00:00
2023-02-19 16:00:00+05:30,21.92567940628947,2023-02-19 10:00:00
2023-02-19 17:00:00+05:30,27.870852732781167,2023-02-19 11:00:00
2023-02-19 18:00:00+05:30,19.475650911708314,2023-02-19 12:00:00
2023-02-19 19:00:00+05:30,19.796274466034294,2023-02-19 13:00:00
2023-02-19 20:00:00+05:30,29.728824377311724,2023-02-19 14:00:00
2023-02-19 21:00:00+05:30,33.498817258652544,2023-02-19 15:00:00
2023-02-19 22:00:00+05:30,8.225407262020108,2023-02-19 16:00:00
2023-02-19 23:00:00+05:30,7.735356316890451,2023-02-19 17:00:00
2023-02-20 00:00:00+05:30,10.691494769176282,2023-02-19 18:00:00
2023-02-20 01:00:00+05:30,10.945567430618588,2023-02-19 19:00:00
2023-02-20 02:00:00+05:30,8.867054689417749,2023-02-19 20:00:00
2023-02-20 03:00:00+05:30,11.40963706473995,2023-02-19 21:00:00
2023-02-20 04:00:00+05:30,6.851759454613061,2023-02-19 22:00:00
2023-02-20 05:00:00+05:30,9.08660916524516,2023-02-19 23:00:00
2023-02-20 06:00:00+05:30,28.21955917793857,2023-02-20 00:00:00
2023-02-20 07:00:00+05:30,21.195296370998758,2023-02-20 01:00:00
2023-02-20 08:00:00+05:30,15.667928852484083,2023-02-20 02:00:00
2023-02-20 09:00:00+05:30,19.32470246732703,2023-02-20 03:00:00
2023-02-20 10:00:00+05:30,18.00644488247188,2023-02-20 04:00:00
2023-02-20 11:00:00+05:30,23.948099389559275,2023-02-20 05:00:00
2023-02-20 12:00:00+05:30,27.5248241138098,2023-02-20 06:00:00
2023-02-20 13:00:00+05:30,19.163404252612118,2023-02-20 07:00:00
2023-02-20 14:00:00+05:30,22.660465213599572,2023-02-20 08:00:00
2023-02-20 15:00:00+05:30,19.219004917700893,2023-02-20 09:00:00
2023-02-20 16:00:00+05:30,21.2732736700555,2023-02-20 10:00:00
2023-02-20 17:00:00+05:30,13.647218480566659,2023-02-20 11:00:00
2023-02-20 18:00:00+05:30,18.812966837161174,2023-02-20 12:00:00
2023-02-20 19:00:00+05:30,27.26262977964751,2023-02-20 13:00:00
2023-02-20 20:00:00+05:30,25.177624440691726,2023-02-20 14:00:00
2023-02-20 21:00:00+05:30,22.479343733639645,2023-02-20 15:00:00
2023-02-20 22:00:00+05:30,10.705401936311295,2023-02-20 16:00:00
2023-02-20 23:00:00+05:30,10.232211676046997,2023-02-20 17:00:00
2023-02-21 00:00:00+05:30,12.499459257440213,2023-02-20 18:00:00
2023-02-21 01:00:00+05:30,7.89708708554898,2023-02-20 19:00:00
2023-02-21 02:00:00+05:30,6.596349813091225,2023-02-20 20:00:00
2023-02-21 03:00:00+05:30,7.182094921228015,2023-02-20 21:00:00
2023-02-21 04:00:00+05:30,7.058955994745335,2023-02-20 22:00:00
2023-02-21 05:00:00+05:30,9.51087790484281,2023-02-20 23:00:00
2023-02-21 06:00:00+05:30,21.411342643088428,2023-02-21 00:00:00
2023-02-21 07:00:00+05:30,26.946489325235024,2023-02-21 01:00:00
2023-02-21 08:00:00+05:30,17.07426617654617,2023-02-21 02:00:00
2023-02-21 09:00:00+05:30,24.934674956899062,2023-02-21 03:00:00
2023-02-21 10:00:00+05:30,16.53847122683871,2023-02-21 04:00:00
2023-02-21 11:00:00+05:30,27.227310297519065,2023-02-21 05:00:00
2023-02-21 12:00:00+05:30,29.02084220779394,2023-02-21 06:00:00
2023-02-21 13:00:00+05:30,21.75520441900261,2023-02-21 07:00:00
2023-02-21 14:00:00+05:30,22.13134698756882,2023-02-21 08:00:00
2023-02-21 15:00:00+05:30,15.789460395449018,2023-02-21 09:00:00
2023-02-21 16:00:00+05:30,29.608424195526695,2023-02-21 10:00:00
2023-02-21 17:00:00+05:30,26.126197510879486,2023-02-21 11:00:00
2023-02-21 18:00:00+05:30,18.39179712252679,2023-02-21 12:00:00
2023-02-21 19:00:00+05:30,31.31371105656619,2023-02-21 13:00:00
2023-02-21 20:00:00+05:30,30.436819512496736,2023-02-21 14:00:00
2023-02-21 21:00:00+05:30,24.115775575136745,2023-02-21 15:00:00
2023-02-21 22:00:00+05:30,9.011746350156454,2023-02-21 16:00:00
2023-02-21 23:00:00+05:30,9.841969447726777,2023-02-21 17:00:00
2023-02-22 00:00:00+05:30,8.039995482603658,2023-02-21 18:00:00
2023-02-22 01:00:00+05:30,12.718292705595587,2023-02-21 19:00:00
2023-02-22 02:00:00+05:30,9.478131278069883,2023-02-21 20:00:00
2023-02-22 03:00:00+05:30,11.654782725228516,2023-02-21 21:00:00
2023-02-22 04:00:00+05:30,13.891081305187539,2023-02-21 22:00:00
2023-02-22 05:00:00+05:30,8.727650850808653,2023-02-21 23:00:00
2023-02-22 06:00:00+05:30,30.63061224973928,2023-02-22 00:00:00
2023-02-22 07:00:00+05:30,24.30370764605159,2023-02-22 01:00:00
2023-02-22 08:00:00+05:30,25.169352037288895,2023-02-22 02:00:00
2023-02-22 09:00:00+05:30,25.005977061162753,2023-02-22 03:00:00
2023-02-22 10:00:00+05:30,25.804241487724212,2023-02-22 04:00:00
2023-02-22 11:00:00+05:30,23.70706191518143,2023-02-22 05:00:00
2023-02-22 12:00:00+05:30,17.922540165837685,2023-02-22 06:00:00
2023-02-22 13:00:00+05:30,26.6946225658626,2023-02-22 07:00:00
2023-02-22 14:00:00+05:30,32.7926582555086,2023-02-22 08:00:00
2023-02-22 15:00:00+05:30,21.315506304752706,2023-02-22 09:00:00
2023-02-22 16:00:00+05:30,28.135151786937623,2023-02-22 10:00:00
2023-02-22 17:00:00+05:30,28.529662752311385,2023-02-22 11:00:00
2023-02-22 18:00:00+05:30,28.456339650834302,2023-02-22 12:00:00
2023-02-22 19:00:00+05:30,18.221603428294898,2023-02-22 13:00:00
2023-02-22 20:00:00+05:30,29.400246227311722,2023-02-22 14:00:00
2023-02-22 21:00:00+05:30,21.185793681771763,2023-02-22 15:00:00
2023-02-22 22:00:00+05:30,7.787005556038615,2023-02-22 16:00:00
2023-02-22 23:00:00+05:30,8.090012117995116,2023-02-22 17:00:00
2023-02-23 00:00:00+05:30,11.589896540954399,2023-02-22 18:00:00
2023-02-23 01:00:00+05:30,8.825736279469593,2023-02-22 19:00:00
2023-02-23 02:00:00+05:30,7.021239844408482,2023-02-22 20:00:00
2023-02-23 03:00:00+05:30,11.62554013509419,2023-02-22 21:00:00
2023-02-23 04:00:00+05:30,9.005767057367125,2023-02-22 22:00:00
2023-02-23 05:00:00+05:30,8.30607992762911,2023-02-22 23:00:00
2023-02-23 06:00:00+05:30,18.436436793315973,2023-02-23 00:00:00
2023-02-23 07:00:00+05:30,16.23028006981283,2023-02-23 01:00:00
2023-02-23 08:00:00+05:30,15.332897604726412,2023-02-23 02:00:00
2023-02-23 09:00:00+05:30,31.578231149297775,2023-02-23 03:00:00
2023-02-23 10:00:00+05:30,23.15561470262699,2023-02-23 04:00:00
2023-02-23 11:00:00+05:30,23.50141430303609,2023-02-23 05:00:00
2023-02-23 12:00:00+05:30,13.963207559931568,2023-02-23 06:00:00
2023-02-23 13:00:00+05:30,17.670802375995144,2023-02-23 07:00:00
2023-02-23 14:00:00+05:30,19.922931625634785,2023-02-23 08:00:00
2023-02-23 15:00:00+05:30,22.589886341186798,2023-02-23 09:00:00
2023-02-23 16:00:00+05:30,17.213582413623087,2023-02-23 10:00:00
2023-02-23 17:00:00+05:30,23.79642061226589,2023-02-23 11:00:00
2023-02-23 18:00:00+05:30,20.297009012651486,2023-02-23 12:00:00
2023-02-23 19:00:00+05:30,22.42617422551909,2023-02-23 13:00:00
2023-02-23 20:00:00+05:30,25.28218334187554,2023-02-23 14:00:00
2023-02-23 21:00:00+05:30,22.16388047468989,2023-02-23 15:00:00
2023-02-23 22:00:00+05:30,12.057552582848393,2023-02-23 16:00:00
2023-02-23 23:00:00+05:30,6.465139263212764,2023-02-23 17:00:00
2023-02-24 00:00:00+05:30,9.254039093101344,2023-02-23 18:00:00
2023-02-24 01:00:00+05:30,12.089208657554586,2023-02-23 19:00:00
2023-02-24 02:00:00+05:30,9.362469041517102,2023-02-23 20:00:00
2023-02-24 03:00:00+05:30,12.701693303711453,2023-02-23 21:00:00
2023-02-24 04:00:00+05:30,10.119216066374744,2023-02-23 22:00:00
2023-02-24 05:00:00+05:30,10.663413549273248,2023-02-23 23:00:00
2023-02-24 06:00:00+05:30,18.281038198008382,2023-02-24 00:00:00
2023-02-24 07:00:00+05:30,28.735216699715533,2023-02-24 01:00:00
2023-02-24 08:00:00+05:30,21.102782834484493,2023-02-24 02:00:00
2023-02-24 09:00:00+05:30,26.310840309202877,2023-02-24 03:00:00
2023-02-24 10:00:00+05:30,24.74933838287291,2023-02-24 04:00:00
2023-02-24 11:00:00+05:30,31.79639595374633,2023-02-24 05:00:00
2023-02-24 12:00:00+05:30,24.956610763823978,2023-02-24 06:00:00
2023-02-24 13:00:00+05:30,24.9940405769771,2023-02-24 07:00:00
2023-02-24 14:00:00+05:30,16.396225742581215,2023-02-24 08:00:00
2023-02-24 15:00:00+05:30,16.605273220622667,2023-02-24 09:00:00
2023-02-24 16:00:00+05:30,31.315472862179355,2023-02-24 10:00:00
2023-02-24 17:00:00+05:30,22.785165454565252,2023-02-24 11:00:00
2023-02-24 18:00:00+05:30,23.14473070910199,2023-02-24 12:00:00
2023-02-24 19:00:00+05:30,21.587743601252484,2023-02-24 13:00:00
2023-02-24 20:00:00+05:30,22.53358825538478,2023-02-24 14:00:00
2023-02-24 21:00:00+05:30,27.927323097362073,2023-02-24 15:00:00
2023-02-24 22:00:00+05:30,10.898374124673923,2023-02-24 16:00:00
2023-02-24 23:00:00+05:30,9.18862350319882,2023-02-24 17:00:00
2023-02-25 00:00:00+05:30,8.328143246182073,2023-02-24 18:00:00
2023-02-25 01:00:00+05:30,8.615600833581015,2023-02-24 19:00:00
2023-02-25 02:00:00+05:30,7.132595267590021,2023-02-24 20:00:00
2023-02-25 03:00:00+05:30,6.837679962514323,2023-02-24 21:00:00
2023-02-25 04:00:00+05:30,9.854207842221944,2023-02-24 22:00:00
2023-02-25 05:00:00+05:30,8.990920405467005,2023-02-24 23:00:00
2023-02-25 06:00:00+05:30,23.11949446894283,2023-02-25 00:00:00
2023-02-25 07:00:00+05:30,15.088938636898208,2023-02-25 01:00:00
2023-02-25 08:00:00+05:30,21.25010060626481,2023-02-25 02:00:00
2023-02-25 09:00:00+05:30,25.170665983930668,2023-02-25 03:00:00
2023-02-25 10:00:00+05:30,28.358694962968727,2023-02-25 04:00:00
2023-02-25 11:00:00+05:30,15.995782419657814,2023-02-25 05:00:00
2023-02-25 12:00:00+05:30,17.15937293410882,2023-02-25 06:00:00
2023-02-25 13:00:00+05:30,26.834169779626173,2023-02-25 07:00:00
2023-02-25 14:00:00+05:30,19.015490578572088,2023-02-25 08:00:00
2023-02-25 15:00:00+05:30,30.487834532929682,2023-02-25 09:00:00
2023-02-25 16:00:00+05:30,18.71355488280781,2023-02-25 10:00:00
2023-02-25 17:00:00+05:30,29.80789486099795,2023-02-25 11:00:00
2023-02-25 18:00:00+05:30,24.135202730084107,2023-02-25 12:00:00
2023-02-25 19:00:00+05:30,15.780434184717546,2023-02-25 13:00:00
2023-02-25 20:00:00+05:30,24.297296819078042,2023-02-25 14:00:00
2023-02-25 21:00:00+05:30,22.2372724610896,2023-02-25 15:00:00
2023-02-25 22:00:00+05:30,8.721595230776439,2023-02-25 16:00:00
2023-02-25 23:00:00+05:30,7.102004099265397,2023-02-25 17:00:00
2023-02-26 00:00:00+05:30,7.745299444648779,2023-02-25 18:00:00
2023-02-26 01:00:00+05:30,6.89501505819043,2023-02-25 19:00:00
2023-02-26 02:00:00+05:30,6.721975624634474,2023-02-25 20:00:00
2023-02-26 03:00:00+05:30,9.812183857260125,2023-02-25 21:00:00
2023-02-26 04:00:00+05:30,9.82794070233268,2023-02-25 22:00:00
2023-02-26 05:00:00+05:30,6.786063031627923,2023-02-25 23:00:00
2023-02-26 06:00:00+05:30,14.765356423196966,2023-02-26 00:00:00
2023-02-26 07:00:00+05:30,26.215028782103683,2023-02-26 01:00:00
2023-02-26 08:00:00+05:30,25.55098444211838,2023-02-26 02:00:00
2023-02-26 09:00:00+05:30,14.149711824261768,2023-02-26 03:00:00
2023-02-26 10:00:00+05:30,26.000466577056887,2023-02-26 04:00:00
2023-02-26 11:00:00+05:30,19.62665551951486,2023-02-26 05:00:00
2023-02-26 12:00:00+05:30,23.70564951513325,2023-02-26 06:00:00
2023-02-26 13:00:00+05:30,31.93233935455217,2023-02-26 07:00:00
2023-02-26 14:00:00+05:30,17.240237783601692,2023-02-26 08:00:00
2023-02-26 15:00:00+05:30,27.21728227369646,2023-02-26 09:00:00
2023-02-26 16:00:00+05:30,28.191850205026853,2023-02-26 10:00:00
2023-02-26 17:00:00+05:30,18.527516717598274,2023-02-26 11:00:00
2023-02-26 18:00:00+05:30,23.84448998186965,2023-02-26 12:00:00
2023-02-26 19:00:00+05:30,17.047511241662082,2023-02-26 13:00:00
2023-02-26 20:00:00+05:30,16.714046231207824,2023-02-26 14:00:00
2023-02-26 21:00:00+05:30,19.374350780836124,2023-02-26 15:00:00
2023-02-26 22:00:00+05:30,9.700092061813917,2023-02-26 16:00:00
2023-02-26 23:00:00+05:30,7.524333915127286,2023-02-26 17:00:00
2023-02-27 00:00:00+05:30,9.859586795404233,2023-02-26 18:00:00
2023-02-27 01:00:00+05:30,10.470719492695489,2023-02-26 19:00:00
2023-02-27 02:00:00+05:30,11.511610225780105,2023-02-26 20:00:00
2023-02-27 03:00:00+05:30,13.105732099330556,2023-02-26 21:00:00
2023-02-27 04:00:00+05:30,8.519373512967691,2023-02-26 22:00:00
2023-02-27 05:00:00+05:30,6.667464850283395,2023-02-26 23:00:00
2023-02-27 06:00:00+05:30,14.813121481889224,2023-02-27 00:00:00
2023-02-27 07:00:00+05:30,16.001611266776667,2023-02-27 01:00:00
2023-02-27 08:00:00+05:30,30.264136650586504,2023-02-27 02:00:00
2023-02-27 09:00:00+05:30,17.55052856228908,2023-02-27 03:00:00
2023-02-27 10:00:00+05:30,22.571102401695686,2023-02-27 04:00:00
2023-02-27 11:00:00+05:30,29.35951356569796,2023-02-27 05:00:00
2023-02-27 12:00:00+05:30,17.240073557570522,2023-02-27 06:00:00
2023-02-27 13:00:00+05:30,17.507177685003903,2023-02-27 07:00:00
2023-02-27 14:00:00+05:30,33.71322227046885,2023-02-27 08:00:00
2023-02-27 15:00:00+05:30,24.542589709888762,2023-02-27 09:00:00
2023-02-27 16:00:00+05:30,21.577630851915274,2023-02-27 10:00:00
2023-02-27 17:00:00+05:30,16.674864930747297,2023-02-27 11:00:00
2023-02-27 18:00:00+05:30,26.327976508908584,2023-02-27 12:00:00
2023-02-27 19:00:00+05:30,15.648469664712012,2023-02-27 13:00:00
2023-02-27 20:00:00+05:30,26.963364276678327,2023-02-27 14:00:00
2023-02-27 21:00:00+05:30,18.383820682629818,2023-02-27 15:00:00
2023-02-27 22:00:00+05:30,5.507949400222067,2023-02-27 16:00:00
2023-02-27 23:00:00+05:30,7.741396874602715,2023-02-27 17:00:00
2023-02-28 00:00:00+05:30,6.059636026666417,2023-02-27 18:00:00
2023-02-28 01:00:00+05:30,6.470994561025721,2023-02-27 19:00:00
2023-02-28 02:00:00+05:30,9.366327859485851,2023-02-27 20:00:00
2023-02-28 03:00:00+05:30,8.977331831413723,2023-02-27 21:00:00
2023-02-28 04:00:00+05:30,5.895209246331503,2023-02-27 22:00:00
2023-02-28 05:00:00+05:30,11.45618016147182,2023-02-27 23:00:00
2023-02-28 06:00:00+05:30,32.820371107330075,2023-02-28 00:00:00
2023-02-28 07:00:00+05:30,26.216772891064398,2023-02-28 01:00:00
2023-02-28 08:00:00+05:30,21.5300934422562,2023-02-28 02:00:00
2023-02-28 09:00:00+05:30,19.96623930869472,2023-02-28 03:00:00
2023-02-28 10:00:00+05:30,20.239588185569062,2023-02-28 04:00:00
2023-02-28 11:00:00+05:30,21.415551914759597,2023-02-28 05:00:00
2023-02-28 12:00:00+05:30,19.374582280352755,2023-02-28 06:00:00
2023-02-28 13:00:00+05:30,22.56348197213306,2023-02-28 07:00:00
2023-02-28 14:00:00+05:30,22.34240214478685,2023-02-28 08:00:00
2023-02-28 15:00:00+05:30,21.432252824260033,2023-02-28 09:00:00
2023-02-28 16:00:00+05:30,27.679614483859755,2023-02-28 10:00:00
2023-02-28 17:00:00+05:30,28.14854335807019,2023-02-28 11:00:00
2023-02-28 18:00:00+05:30,17.531687484094423,2023-02-28 12:00:00
2023-02-28 19:00:00+05:30,16.438790362057006,2023-02-28 13:00:00
2023-02-28 20:00:00+05:30,25.975712655514,2023-02-28 14:00:00
2023-02-28 21:00:00+05:30,14.791707286723565,2023-02-28 15:00:00
2023-02-28 22:00:00+05:30,7.714969893658298,2023-02-28 16:00:00
2023-02-28 23:00:00+05:30,8.7837729310135,2023-02-28 17:00:00
2023-03-01 00:00:00+05:30,8.00474176555582,2023-02-28 18:00:00
2023-03-01 01:00:00+05:30,11.075538374009657,2023-02-28 19:00:00
2023-03-01 02:00:00+05:30,7.61588611077005,2023-02-28 20:00:00
2023-03-01 03:00:00+05:30,8.197191793407956,2023-02-28 21:00:00
2023-03-01 04:00:00+05:30,7.0717328912620365,2023-02-28 22:00:00
2023-03-01 05:00:00+05:30,13.709654679623235,2023-02-28 23:00:00
2023-03-01 06:00:00+05:30,19.52800054481181,2023-03-01 00:00:00
2023-03-01 07:00:00+05:30,22.73178560538621,2023-03-01 01:00:00
2023-03-01 08:00:00+05:30,17.64063884789647,2023-03-01 02:00:00
2023-03-01 09:00:00+05:30,13.913951303258415,2023-03-01 03:00:00
2023-03-01 10:00:00+05:30,20.532278238520142,2023-03-01 04:00:00
2023-03-01 11:00:00+05:30,20.338876445923535,2023-03-01 05:00:00
2023-03-01 12:00:00+05:30,25.551632535690448,2023-03-01 06:00:00
2023-03-01 13:00:00+05:30,30.911828234854262,2023-03-01 07:00:00
2023-03-01 14:00:00+05:30,30.64157895995187,2023-03-01 08:00:00
2023-03-01 15:00:00+05:30,16.280483932565748,2023-03-01 09:00:00
2023-03-01 16:00:00+05:30,30.117801520404985,2023-03-01 10:00:00
2023-03-01 17:00:00+05:30,15.968363211573354,2023-03-01 11:00:00
2023-03-01 18:00:00+05:30,30.933064899016227,2023-03-01 12:00:00
2023-03-01 19:00:00+05:30,27.47663044079752,2023-03-01 13:00:00
2023-03-01 20:00:00+05:30,20.33302922656048,2023-03-01 14:00:00
2023-03-01 21:00:00+05:30,18.87700470979619,2023-03-01 15:00:00
2023-03-01 22:00:00+05:30,7.006314103349825,2023-03-01 16:00:00
2023-03-01 23:00:00+05:30,7.21053392681039,2023-03-01 17:00:00
2023-03-02 00:00:00+05:30,8.538651767203785,2023-03-01 18:00:00
2023-03-02 01:00:00+05:30,10.093763427850636,2023-03-01 19:00:00
2023-03-02 02:00:00+05:30,11.767524060730834,2023-03-01 20:00:00
2023-03-02 03:00:00+05:30,8.928867558016087,2023-03-01 21:00:00
2023-03-02 04:00:00+05:30,10.29868308574287,2023-03-01 22:00:00
2023-03-02 05:00:00+05:30,6.880840604675526,2023-03-01 23:00:00
2023-03-02 06:00:00+05:30,16.293091274787816,2023-03-02 00:00:00
2023-03-02 07:00:00+05:30,22.560845865182408,2023-03-02 01:00:00
2023-03-02 08:00:00+05:30,15.302489174012507,2023-03-02 02:00:00
2023-03-02 09:00:00+05:30,15.01001678733607,2023-03-02 03:00:00
2023-03-02 10:00:00+05:30,32.37286974844955,2023-03-02 04:00:00
2023-03-02 11:00:00+05:30,27.66720979350171,2023-03-02 05:00:00
